character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
尽,jǐn,jin,J,to the greatest extent; (when used before a noun of location) furthest or extreme; to be within the limits of; to give priority to,不尽 (bù jìn); 丧尽 (sàng jǐn); 使尽 (shǐ jǐn),Actions,Top 600,HSK3 Expansion,445.0,805564.0,424.3556782912764,74.99581936192021,880.0,1442.0,True,True,True,"3500, 7000, corpus"
准,zhǔn,zhun,Z,to allow; to grant; in accordance with; in the light of,一准 (yī zhǔn); 不准 (bù zhǔn); 为准 (wèi zhǔn),Actions,Top 600,HSK3 Expansion,446.0,805527.0,424.33618740030215,75.03825298066025,277.0,405.0,True,True,True,"3500, 7000, corpus"
华,huá,hua,H,abbr. for China,侵华 (qīn huá); 光华 (guāng huá); 升华 (shēng huá),General Reference,Top 600,HSK3 Expansion,447.0,800451.0,421.6622478709705,75.08041920544734,389.0,561.0,True,True,True,"3500, 7000, corpus"
答,dá,da,D,"bound form having the same meaning as the free word 答[da2], used in 答應|答应[da1 ying5], 答理[da1 li5] etc",作答 (zuò dá); 回答 (huí dá); 对答 (duì dá),General Reference,Top 600,HSK3 Expansion,448.0,796906.0,419.7948098033029,75.12239868642767,2323.0,4202.0,True,True,True,"3500, 7000, corpus"
众,zhòng,zhong,Z,"abbr. for 眾議院|众议院[Zhong4 yi4 yuan4], House of Representatives",一众 (yī zhòng); 从众 (cóng zhòng); 众人 (zhòng rén),General Reference,Top 600,HSK3 Expansion,449.0,796661.0,419.66574849820313,75.1643652612775,123.0,154.0,True,True,True,"3500, 7000, corpus"
千,qiān,qian,Q,thousand,万千 (wàn qiān); 几千 (jǐ qiān); 千万 (qiān wàn),Numbers & Measures,Top 600,HSK3 Expansion,450.0,794964.0,418.77180141757356,75.20624244141925,385.0,555.0,True,True,True,"3500, 7000, corpus"
消,xiāo,xiao,X,to diminish; to subside; to consume; to reduce; to idle away (the time); (after 不[bu4] or 只[zhi3] or 何[he2] etc) to need; to require; to take,不消 (bù xiāo); 取消 (qǔ xiāo); 只消 (zhǐ xiāo),Time,Top 600,HSK3 Expansion,451.0,792838.0,417.65186535781015,75.24800762795503,1792.0,3042.0,True,True,True,"3500, 7000, corpus"
视,shì,shi,S,"(literary, or bound form) to look at",下视 (xià shì); 临视 (lín shì); 乱视 (luàn shì),Actions,Top 600,HSK3 Expansion,452.0,787375.0,414.7740616445046,75.28948503411948,2863.0,5411.0,True,True,True,"3500, 7000, corpus"
罗,luó,luo,L,surname Luo,佐罗 (zuǒ luó); 保罗 (bǎo luó); 修罗 (xiū luó),General Reference,Top 600,HSK3 Expansion,453.0,783224.0,412.58739438952915,75.33074377355844,2459.0,4486.0,True,True,True,"3500, 7000, corpus"
敢,gǎn,gan,G,to dare; daring; (polite) may I venture,勇敢 (yǒng gǎn); 岂敢 (qǐ gǎn); 敢为 (gǎn wèi),Actions,Top 600,HSK3 Expansion,454.0,782369.0,412.1369967737729,75.37195747323581,1394.0,2300.0,True,True,True,"3500, 7000, corpus"
留,liú,liu,L,to leave (a message etc); to retain; to stay; to remain; to keep; to preserve,久留 (jiǔ liú); 余留 (yú liú); 保留 (bǎo liú),Actions,Top 600,HSK3 Expansion,455.0,778671.0,410.1889612380226,75.41297636935961,2065.0,3669.0,True,True,True,"3500, 7000, corpus"
克,kè,ke,K,"abbr. for 克羅地亞|克罗地亚[Ke4 luo2 di4 ya4], Croatia; (Tw) abbr. for 克羅埃西亞|克罗埃西亚[Ke4 luo2 ai1 xi1 ya4], Croatia",不克 (bù kè); 克俭 (kè jiǎn); 克制 (kè zhì),General Reference,Top 600,HSK3 Expansion,456.0,777926.0,409.796509514352,75.45395602031105,230.0,347.0,True,True,True,"3500, 7000, corpus"
乐,lè,le,L,surname Le,乐之 (lè zhī); 乐事 (lè shì); 乐于 (lè yú),General Reference,Top 600,HSK3 Expansion,457.0,777260.0,409.44567347681556,75.49490058765873,46.0,50.0,True,True,True,"3500, 7000, corpus"
够,gòu,gou,G,enough (sufficient); enough (too much); (coll.) (before adj.) really; (coll.) to reach by stretching out,不够 (bù gòu); 受够 (shòu gòu); 够呛 (gòu qiàng),Actions,Top 600,HSK3 Expansion,458.0,768470.0,404.8152699183394,75.53538211465057,711.0,1159.0,True,True,True,"3500, 7000, corpus"
跑,pǎo,pao,P,(of an animal) to paw (the ground),乱跑 (luàn pǎo); 偷跑 (tōu pǎo); 助跑 (zhù pǎo),Actions,Top 600,HSK3 Expansion,459.0,767297.0,404.1973559963721,75.57580185025022,3029.0,5715.0,True,True,True,"3500, 7000, corpus"
显,xiǎn,xian,X,to make visible; to reveal; prominent; conspicuous; (prefix) phanero-,凸显 (tū xiǎn); 外显 (wài xiǎn); 威显 (wēi xiǎn),Actions,Top 600,HSK3 Expansion,460.0,763327.0,402.1060360729192,75.61601245385751,1453.0,2390.0,True,True,True,"3500, 7000, corpus"
嘴,zuǐ,zui,Z,"mouth; beak; nozzle; spout (of teapot etc); CL:張|张[zhang1],個|个[ge4]",争嘴 (zhēng zuǐ); 亲嘴 (qīn zuǐ); 住嘴 (zhù zuǐ),General Reference,Top 600,HSK3 Expansion,461.0,762052.0,401.4343905055635,75.65615589290806,601.0,930.0,True,True,True,"3500, 7000, corpus"
官,guān,guan,G,surname Guan,上官 (shàng guān); 丢官 (diū guān); 买官 (mǎi guān),General Reference,Top 600,HSK3 Expansion,462.0,760400.0,400.5641485626053,75.69621230776433,820.0,1366.0,True,True,True,"3500, 7000, corpus"
断,duàn,duan,D,to break; to snap; to cut off; to give up or abstain from sth; to judge; (usu. used in the negative) absolutely; definitely; decidedly,不断 (bù duàn); 专断 (zhuān duàn); 中断 (zhōng duàn),Actions,Top 600,HSK3 Expansion,463.0,759788.0,400.24175869027454,75.73623648363335,1413.0,2327.0,True,True,True,"3500, 7000, corpus"
未,wèi,wei,W,"not yet; did not; have not; not; 8th earthly branch: 1-3 p.m., 6th solar month (7th July-6th August), year of the Sheep; ancient Chinese compass point: 210°",丁未 (dīng wèi); 乙未 (yǐ wèi); 从未 (cóng wèi),Time,Top 600,HSK3 Expansion,464.0,758953.0,399.8018966912611,75.77621667330247,1496.0,2465.0,True,True,True,"3500, 7000, corpus"
势,shì,shi,S,power; influence; potential; momentum; tendency; trend; situation; conditions; outward appearance; sign; gesture; male genitals,乘势 (chéng shì); 事势 (shì shì); 人势 (rén shì),General Reference,Top 600,HSK3 Expansion,465.0,756507.0,398.51339076361234,75.81606801237884,356.0,513.0,True,True,True,"3500, 7000, corpus"
句,jù,ju,J,sentence; clause; phrase; classifier for phrases or lines of verse,一句 (yī jù); 两句 (liǎng jù); 乐句 (lè jù),Numbers & Measures,Top 600,HSK3 Expansion,466.0,754300.0,397.3507854560404,75.85580309092444,447.0,634.0,True,True,True,"3500, 7000, corpus"
求,qiú,qiu,Q,to seek; to look for; to request; to demand; to beseech,乞求 (qǐ qiú); 以求 (yǐ qiú); 企求 (qǐ qiú),Actions,Top 600,HSK3 Expansion,467.0,749849.0,395.0060839499224,75.89530369931943,1706.0,2869.0,True,True,True,"3500, 7000, corpus"
计,jì,ji,J,surname Ji,不计 (bù jì); 中计 (zhòng jì); 主计 (zhǔ jì),General Reference,Top 600,HSK3 Expansion,468.0,747431.0,393.7323278857136,75.934676932108,2875.0,5446.0,True,True,True,"3500, 7000, corpus"
论,lùn,lun,L,"abbr. for 論語|论语[Lun2 yu3], The Analects (of Confucius)",不论 (bù lùn); 争论 (zhēng lùn); 公论 (gōng lùn),General Reference,Top 600,HSK3 Expansion,469.0,744148.0,392.00290639737716,75.97387722274775,2890.0,5469.0,True,True,True,"3500, 7000, corpus"
达,dá,da,D,surname Da,上达 (shàng dá); 下达 (xià dá); 传达 (chuán dá),General Reference,Top 600,HSK3 Expansion,470.0,741782.0,390.7565429366997,76.01295287704141,3096.0,5868.0,True,True,True,"3500, 7000, corpus"
则,zé,ze,Z,(literary) (conjunction used to express contrast with a previous clause) but; then; (bound form) standard; norm; (bound form) principle; (literary) to imitate; to follow; classifier for written items,一则 (yī zé); 再则 (zài zé); 准则 (zhǔn zé),Actions,Top 600,HSK3 Expansion,471.0,740891.0,390.2871812108064,76.05198159516249,309.0,444.0,True,True,True,"3500, 7000, corpus"
害,hài,hai,H,to do harm to; to cause trouble to; harm; evil; calamity,伤害 (shāng hài); 侵害 (qīn hài); 光害 (guāng hài),Actions,Top 600,HSK3 Expansion,472.0,740250.0,389.9495146941985,76.09097654663191,836.0,1384.0,True,True,True,"3500, 7000, corpus"
八,bā,ba,B,eight,三八 (sān bā); 丘八 (qiū bā); 二八 (èr bā),Numbers & Measures,Top 600,HSK3 Expansion,473.0,740031.0,389.8341496908644,76.12995996160099,239.0,358.0,True,True,True,"3500, 7000, corpus"
单,dān,dan,D,surname Shan,下单 (xià dān); 不单 (bù dān); 买单 (mǎi dān),General Reference,Top 600,HSK3 Expansion,474.0,738919.0,389.24836939996277,76.16888479854099,394.0,566.0,True,True,True,"3500, 7000, corpus"
久,jiǔ,jiu,J,(of a period of time) long,不久 (bù jiǔ); 久久 (jiǔ jiǔ); 久之 (jiǔ zhī),Time,Top 600,HSK3 Expansion,475.0,737479.0,388.4898049944786,76.20773377904044,38.0,42.0,True,True,True,"3500, 7000, corpus"
脚,jiǎo,jiao,J,"foot; leg (of an animal or an object); base (of an object); CL:雙|双[shuang1],隻|只[zhi1]; classifier for kicks",下脚 (xià jiǎo); 住脚 (zhù jiǎo); 修脚 (xiū jiǎo),Numbers & Measures,Top 600,HSK3 Expansion,476.0,735170.0,387.2734680415183,76.24646112584459,2560.0,4684.0,True,True,True,"3500, 7000, corpus"
德,dé,de,D,Germany; German; abbr. for 德國|德国[De2 guo2],东德 (dōng dé); 两德 (liǎng dé); 丧德 (sàng dé),General Reference,Top 600,HSK3 Expansion,477.0,733775.0,386.5386087737055,76.28511498672196,1049.0,1745.0,True,True,True,"3500, 7000, corpus"
元,yuán,yuan,Y,surname Yuan; Yuan dynasty (1279–1368),一元 (yī yuán); 三元 (sān yuán); 中元 (zhōng yuán),General Reference,Top 600,HSK3 Expansion,478.0,732265.0,385.74316970962144,76.32368930369293,224.0,341.0,True,True,True,"3500, 7000, corpus"
脑,nǎo,nao,N,brain; mind; head; essence,丘脑 (qiū nǎo); 主脑 (zhǔ nǎo); 动脑 (dòng nǎo),General Reference,Top 600,HSK3 Expansion,479.0,728559.0,383.790919927174,76.36206839568565,2557.0,4678.0,True,True,True,"3500, 7000, corpus"
楚,chǔ,chu,C,surname Chu; abbr. for Hubei 湖北省[Hu2 bei3 Sheng3] and Hunan 湖南省[Hu2 nan2 Sheng3] provinces together; Chinese kingdom during the Spring and Autumn and Warring States Periods (722–221 BC),凄楚 (qī chǔ); 吴楚 (wú chǔ); 悲楚 (bēi chǔ),Actions,Top 600,HSK3 Expansion,480.0,728204.0,383.6039127299887,76.40042878695866,1621.0,2681.0,True,True,True,"3500, 7000, corpus"
雨,yǔ,yu,Y,"rain; CL:陣|阵[zhen4],場|场[chang2]",下雨 (xià yǔ); 丝雨 (sī yǔ); 云雨 (yún yǔ),General Reference,Top 600,HSK3 Expansion,481.0,725801.0,382.338058378337,76.43866259279649,3331.0,6462.0,True,True,True,"3500, 7000, corpus"
睛,jīng,jing,J,eye; eyeball,吸睛 (xī jīng); 定睛 (dìng jīng); 眳睛 (míng jīng),General Reference,Top 600,HSK3 Expansion,482.0,724850.0,381.8370898022152,76.47684630177672,2154.0,3866.0,True,True,True,"3500, 7000, corpus"
响,xiǎng,xiang,X,echo; sound; noise; to make a sound; to sound; to ring; loud; classifier for noises,交响 (jiāo xiǎng); 凡响 (fán xiǎng); 半响 (bàn xiǎng),Actions,Top 600,HSK3 Expansion,483.0,724098.0,381.44095061268456,76.51499039683799,539.0,771.0,True,True,True,"3500, 7000, corpus"
刀,dāo,dao,D,surname Dao,主刀 (zhǔ dāo); 军刀 (jūn dāo); 冰刀 (bīng dāo),General Reference,Top 600,HSK3 Expansion,484.0,723425.0,381.08642710928814,76.55309903954891,299.0,430.0,True,True,True,"3500, 7000, corpus"
确,què,que,Q,authenticated; solid; firm; real; true,准确 (zhǔn què); 明确 (míng què); 正确 (zhèng què),General Reference,Top 600,HSK3 Expansion,485.0,722242.0,380.4632453789494,76.59114536408681,2197.0,3969.0,True,True,True,"3500, 7000, corpus"
玉,yù,yu,Y,jade,兰玉 (lán yù); 刚玉 (gāng yù); 勾玉 (gōu yù),General Reference,Top 600,HSK3 Expansion,486.0,721753.0,380.2056495495871,76.62916592904178,2008.0,3514.0,True,True,True,"3500, 7000, corpus"
沉,chén,chen,C,to submerge; to immerse; to sink; to keep down; to lower; to drop; deep; profound; heavy,下沉 (xià chén); 低沉 (dī chén); 击沉 (jī chén),Actions,Top 600,HSK3 Expansion,487.0,718489.0,378.48623689715635,76.66701455273149,1722.0,2905.0,True,True,True,"3500, 7000, corpus"
北,běi,bei,B,north; (classical) to be defeated,三北 (sān běi); 东北 (dōng běi); 以北 (yǐ běi),Places & Movement,Top 600,HSK3 Expansion,488.0,718033.0,378.2460248354197,76.70483915521503,374.0,539.0,True,True,True,"3500, 7000, corpus"
格,gé,ge,G,used in 格登[ge1 deng1]; used in 格格[ge1 ge1],与格 (yǔ gé); 严格 (yán gé); 主格 (zhǔ gé),General Reference,Top 600,HSK3 Expansion,489.0,715810.0,377.07499103445355,76.74254665431847,1572.0,2589.0,True,True,True,"3500, 7000, corpus"
停,tíng,ting,T,to stop; to halt; to park (a car),不停 (bù tíng); 停下 (tíng xià); 停业 (tíng yè),Actions,Top 600,HSK3 Expansion,490.0,715545.0,376.935394112611,76.78024019372974,203.0,299.0,True,True,True,"3500, 7000, corpus"
陈,chén,chen,C,"surname Chen; Chen (c. 1045 – 479 BC), a Zhou dynasty state; Chen (557–589), one of the Southern Dynasties 南朝[Nan2 Chao2]",六陈 (liù chén); 坦陈 (tǎn chén); 展陈 (zhǎn chén),Numbers & Measures,Top 600,HSK3 Expansion,491.0,714404.0,376.33433717743225,76.81787362744748,3296.0,6406.0,True,True,True,"3500, 7000, corpus"
市,shì,shi,S,market; city; municipality (administrative unit); (literary) to trade; to buy and sell goods,上市 (shàng shì); 休市 (xiū shì); 利市 (lì shì),Business & Work,Top 600,HSK3 Expansion,492.0,712352.0,375.2533828996173,76.85539896573745,943.0,1574.0,True,True,True,"3500, 7000, corpus"
朝,cháo,chao,C,abbr. for 朝鮮|朝鲜[Chao2 xian3] Korea,中朝 (zhōng cháo); 临朝 (lín cháo); 今朝 (jīn zhāo),General Reference,Top 600,HSK3 Expansion,493.0,709793.0,373.9053507373715,76.89278950081119,1492.0,2461.0,True,True,True,"3500, 7000, corpus"
喝,hē,he,H,to drink,喝水 (hē shuǐ); 喝茶 (hē chá); 吃喝 (chī hē),Actions,Top 600,HSK3 Expansion,494.0,707608.0,372.7543346082167,76.93006493427201,584.0,868.0,True,True,True,"3500, 7000, corpus"
族,zú,zu,Z,"race; nationality; ethnicity; clan; by extension, social group (e.g. office workers 上班族)",三族 (sān zú); 主族 (zhǔ zú); 京族 (jīng zú),Business & Work,Top 600,HSK3 Expansion,495.0,707445.0,372.66846933176265,76.96733178120519,1421.0,2341.0,True,True,True,"3500, 7000, corpus"
江,jiāng,jiang,J,surname Jiang; (bound form) Yangtze River; (bound form) Jiangsu Province (abbr. for 江蘇|江苏[Jiang1 su1]),宋江 (sòng jiāng); 江米 (jiāng mǐ); 江蓠 (jiāng lí),General Reference,Top 600,HSK3 Expansion,496.0,705253.0,371.51376573674787,77.00448315777886,1712.0,2883.0,True,True,True,"3500, 7000, corpus"
团,tuán,tuan,T,"round; lump; ball; to roll into a ball; to gather; regiment; group; society; classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke)",乐团 (yuè tuán); 体团 (tǐ tuán); 使团 (shǐ tuán),Actions,Top 600,HSK3 Expansion,497.0,701923.0,369.7595855490657,77.04145911633377,617.0,974.0,True,True,True,"3500, 7000, corpus"
母,mǔ,mu,M,mother; elderly female relative; origin; source; (of animals) female,丈母 (zhàng mǔ); 世母 (shì mǔ); 义母 (yì mǔ),People & Pronouns,Top 600,HSK3 Expansion,498.0,701521.0,369.5478196525347,77.07841389829902,1683.0,2817.0,True,True,True,"3500, 7000, corpus"
章,zhāng,zhang,Z,surname Zhang,乐章 (yuè zhāng); 像章 (xiàng zhāng); 党章 (dǎng zhāng),General Reference,Top 600,HSK3 Expansion,499.0,697369.0,367.3606256167221,77.11514996086069,2299.0,4155.0,True,True,True,"3500, 7000, corpus"
装,zhuāng,zhuang,Z,adornment; to adorn; dress; clothing; costume (of an actor in a play); to play a role; to pretend; to install; to fix; to wrap (sth in a bag); to load; to pack,上装 (shàng zhuāng); 下装 (xià zhuāng); 中装 (zhōng zhuāng),Actions,Top 600,HSK3 Expansion,500.0,695241.0,366.2396359952844,77.15177392446022,2842.0,5357.0,True,True,True,"3500, 7000, corpus"
亮,liàng,liang,L,bright; light; to shine; to flash; loud and clear; to show (one's passport etc); to make public (one's views etc),乌亮 (wū liàng); 亮丽 (liàng lì); 亮光 (liàng guāng),Actions,Top 600,HSK3 Expansion,501.0,693524.0,365.335153297912,77.18830743979001,85.0,97.0,True,True,True,"3500, 7000, corpus"
客,kè,ke,K,customer; visitor; guest; classifier for servings or portions (when ordering food),乘客 (chéng kè); 会客 (huì kè); 住客 (zhù kè),Business & Work,Top 600,HSK3 Expansion,502.0,692916.0,365.01487054892976,77.2248089268449,829.0,1375.0,True,True,True,"3500, 7000, corpus"
照,zhào,zhao,Z,to shine; to illuminate,仿照 (fǎng zhào); 依照 (yī zhào); 光照 (guāng zhào),Actions,Top 600,HSK3 Expansion,503.0,692673.0,364.88686280550434,77.26129761312545,1937.0,3352.0,True,True,True,"3500, 7000, corpus"
乱,luàn,luan,L,in confusion or disorder; in a confused state of mind; disorder; upheaval; riot; illicit sexual relations; to throw into disorder; to mix up; indiscriminate; random; arbitrary,丧乱 (sāng luàn); 乱世 (luàn shì); 乱丢 (luàn diū),Actions,Top 600,HSK3 Expansion,504.0,692152.0,364.61240998935347,77.29775885412438,60.0,66.0,True,True,True,"3500, 7000, corpus"
易,yì,yi,Y,surname Yi; I Ching; Book of Changes (abbr. for 易經|易经[Yi4 jing1]),不易 (bù yì); 交易 (jiāo yì); 容易 (róng yì),General Reference,Top 600,HSK3 Expansion,505.0,690500.0,363.74216804639525,77.33413307092903,1441.0,2372.0,True,True,True,"3500, 7000, corpus"
足,zú,zu,Z,excessive,不足 (bù zú); 世足 (shì zú); 丝足 (sī zú),General Reference,Top 600,HSK3 Expansion,506.0,680607.0,358.53072522455165,77.36998614345148,3023.0,5699.0,True,True,True,"3500, 7000, corpus"
依,yī,yi,Y,to depend on; to comply with or listen to sb; according to; in the light of,不依 (bù yī); 依云 (yī yún); 依亲 (yī qīn),Actions,Top 600,HSK3 Expansion,507.0,679811.0,358.1114076781868,77.4057972842193,161.0,222.0,True,True,True,"3500, 7000, corpus"
黄,huáng,huang,H,surname Huang or Hwang,偏黄 (piān huáng); 卵黄 (luǎn huáng); 大黄 (dà huáng),General Reference,Top 600,HSK3 Expansion,508.0,678776.0,357.5661895117451,77.44155390317047,3486.0,6937.0,True,True,True,"3500, 7000, corpus"
修,xiū,xiu,X,surname Xiu,下修 (xià xiū); 主修 (zhǔ xiū); 保修 (bǎo xiū),General Reference,Top 600,HSK3 Expansion,509.0,678749.0,357.5519664291422,77.47730909981338,183.0,258.0,True,True,True,"3500, 7000, corpus"
破,pò,po,P,"broken; damaged; worn out; lousy; rotten; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of",侦破 (zhēn pò); 冲破 (chōng pò); 划破 (huà pò),Places & Movement,Top 600,HSK3 Expansion,510.0,677496.0,356.8919100402036,77.51299829081741,2188.0,3944.0,True,True,True,"3500, 7000, corpus"
台,tái,tai,T,Taiwan (abbr.); surname Tai,上台 (shàng tái); 下台 (xià tái); 中台 (zhōng tái),General Reference,Top 600,HSK3 Expansion,511.0,676961.0,356.6100822923328,77.54865929904663,456.0,644.0,True,True,True,"3500, 7000, corpus"
球,qiú,qiu,Q,ball; sphere; globe; CL:個|个[ge4]; ball game; match; CL:場|场[chang3],主球 (zhǔ qiú); 人球 (rén qiú); 传球 (chuán qiú),General Reference,Top 600,HSK3 Expansion,512.0,673782.0,354.93544601105907,77.58415284364774,2023.0,3558.0,True,True,True,"3500, 7000, corpus"
呀,ya,ya,Y,ah (used to express surprise); (onom.) creaking,吱呀 (zhī ya); 哎呀 (āi yā); 啊呀 (a ya),Actions,Top 600,HSK3 Expansion,513.0,673765.0,354.92649073682765,77.61964549272143,502.0,697.0,True,True,True,"3500, 7000, corpus"
院,yuàn,yuan,Y,courtyard; institution; CL:個|个[ge4],下院 (xià yuàn); 两院 (liǎng yuàn); 书院 (shū yuàn),General Reference,Top 600,HSK3 Expansion,514.0,672894.0,354.46766462767715,77.6550922591842,3303.0,6417.0,True,True,True,"3500, 7000, corpus"
送,sòng,song,S,to send; to deliver; to transmit; to give (as a present); to see (sb) off; to accompany; to go along with,传送 (chuán sòng); 保送 (bǎo sòng); 函送 (hán sòng),Business & Work,Top 600,HSK3 Expansion,515.0,668592.0,352.20145346629323,77.69031240453083,3120.0,5904.0,True,True,True,"3500, 7000, corpus"
包,bāo,bao,B,surname Bao,三包 (sān bāo); 丢包 (diū bāo); 书包 (shū bāo),General Reference,Top 600,HSK3 Expansion,516.0,667583.0,351.6699316016172,77.72547939769099,369.0,531.0,True,True,True,"3500, 7000, corpus"
义,yì,yi,Y,surname Yi; (Tw) Italy (abbr. for 義大利|义大利[Yi4 da4 li4]),不义 (bú yì); 主义 (zhǔ yì); 义交 (yì jiāo),General Reference,Top 600,HSK3 Expansion,517.0,667264.0,351.5018885145689,77.76062958654245,40.0,44.0,True,True,True,"3500, 7000, corpus"
诉,sù,su,S,to complain; to sue; to tell,上诉 (shàng sù); 主诉 (zhǔ sù); 倾诉 (qīng sù),Actions,Top 600,HSK3 Expansion,518.0,667093.0,351.41180899141773,77.7957707674416,2901.0,5482.0,True,True,True,"3500, 7000, corpus"
攻,gōng,gong,G,to attack; to accuse; to study; (LGBT) top,专攻 (zhuān gōng); 主攻 (zhǔ gōng); 会攻 (huì gōng),Actions,Top 600,HSK3 Expansion,519.0,665395.0,350.517335129951,77.8308225009546,1383.0,2285.0,True,True,True,"3500, 7000, corpus"
丝,sī,si,S,"silk; thread-like thing; (cuisine) shreds or julienne strips; classifier: a trace (of smoke etc), a tiny bit etc",丝囊 (sī náng); 丝巾 (sī jīn); 丝带 (sī dài),Actions,Top 600,HSK3 Expansion,520.0,661300.0,348.36016760185544,77.86565851771478,21.0,22.0,True,True,True,"3500, 7000, corpus"
围,wéi,wei,W,surname Wei,入围 (rù wéi); 包围 (bāo wéi); 合围 (hé wéi),General Reference,Top 600,HSK3 Expansion,521.0,659219.0,347.2639366797634,77.90038491138276,622.0,980.0,True,True,True,"3500, 7000, corpus"
玩,wán,wan,W,to play; to have fun; to trifle with; toy; sth used for amusement; curio or antique (Taiwan pr. [wan4]); to keep sth for entertainment,古玩 (gǔ wán); 好玩 (hǎo wán); 展玩 (zhǎn wán),Actions,Top 600,HSK3 Expansion,522.0,658958.0,347.1264468812694,77.93509755607089,2012.0,3528.0,True,True,True,"3500, 7000, corpus"
待,dài,dai,D,to stay; to remain,亏待 (kuī dài); 亟待 (jí dài); 优待 (yōu dài),Actions,Top 600,HSK3 Expansion,523.0,658854.0,347.07166167420667,77.96980472223831,1037.0,1726.0,True,True,True,"3500, 7000, corpus"
复,fù,fu,F,to go and return; to return; to resume; to return to a normal or original state; to repeat; again; to recover; to restore; to turn over; to reply; to answer; to reply to a letter; to retaliate; to carry out,不复 (bù fù); 严复 (yán fù); 修复 (xiū fù),Places & Movement,Top 600,HSK3 Expansion,524.0,656644.0,345.90747602412335,78.00439546984072,705.0,1151.0,True,True,True,"3500, 7000, corpus"
况,kuàng,kuang,K,moreover; situation,何况 (hé kuàng); 况且 (kuàng qiě); 况味 (kuàng wèi),General Reference,Top 600,HSK3 Expansion,525.0,655809.0,345.4676140251099,78.03894223124323,271.0,397.0,True,True,True,"3500, 7000, corpus"
楼,lóu,lou,L,surname Lou,上楼 (shàng lóu); 下楼 (xià lóu); 主楼 (zhǔ lóu),General Reference,Top 600,HSK3 Expansion,526.0,654626.0,344.84443229477125,78.0734266744727,1625.0,2693.0,True,True,True,"3500, 7000, corpus"
丽,lì,li,L,Korea,丽丽 (lì lì); 丽人 (lì rén); 丽实 (lì shí),General Reference,Top 600,HSK3 Expansion,527.0,653445.0,344.2223041261068,78.10784890488532,35.0,38.0,True,True,True,"3500, 7000, corpus"
痛,tòng,tong,T,ache; pain; sorrow; deeply; thoroughly,伤痛 (shāng tòng); 作痛 (zuò tòng); 切痛 (qiè tòng),General Reference,Top 600,HSK3 Expansion,528.0,653298.0,344.14486734304694,78.14226339161962,2093.0,3729.0,True,True,True,"3500, 7000, corpus"
梦,mèng,meng,M,dream (CL:場|场[chang2]); (bound form) to dream,做梦 (zuò mèng); 发梦 (fā mèng); 噩梦 (è mèng),Actions,Top 600,HSK3 Expansion,529.0,650909.0,342.8863879231152,78.17655203041193,1593.0,2630.0,True,True,True,"3500, 7000, corpus"
呼,hū,hu,H,to call; to cry; to shout; to breath out; to exhale,传呼 (chuán hū); 吆呼 (yāo hū); 呜呼 (wū hū),Actions,Top 600,HSK3 Expansion,530.0,649070.0,341.9176379636115,78.21074379420828,516.0,725.0,True,True,True,"3500, 7000, corpus"
摇,yáo,yao,Y,surname Yao,动摇 (dòng yáo); 后摇 (hòu yáo); 手摇 (shǒu yáo),General Reference,Top 600,HSK3 Expansion,531.0,647544.0,341.1137704061332,78.2448551712489,1350.0,2227.0,True,True,True,"3500, 7000, corpus"
期,qī,qi,Q,period; cycle,上期 (shàng qī); 下期 (xià qī); 不期 (bù qī),General Reference,Top 600,HSK3 Expansion,532.0,647443.0,341.06056554158187,78.27896122780305,1493.0,2462.0,True,True,True,"3500, 7000, corpus"
英,yīng,ying,Y,United Kingdom; British; England; English; abbr. for 英國|英国[Ying1 guo2],中英 (zhōng yīng); 反英 (fǎn yīng); 撷英 (xié yīng),Actions,Top 600,HSK3 Expansion,533.0,646331.0,340.4747852506802,78.31300870632812,2649.0,4871.0,True,True,True,"3500, 7000, corpus"
低,dī,di,D,low; beneath; to lower (one's head); to let droop; to hang down; to incline,低下 (dī xià); 低丘 (dī qiū); 低于 (dī yú),Actions,Top 600,HSK3 Expansion,534.0,646263.0,340.4389641537545,78.34705260274349,143.0,181.0,True,True,True,"3500, 7000, corpus"
帝,dì,di,D,emperor,上帝 (shàng dì); 五帝 (wǔ dì); 反帝 (fǎn dì),General Reference,Top 600,HSK3 Expansion,535.0,643284.0,338.8696840399092,78.38093957114748,955.0,1591.0,True,True,True,"3500, 7000, corpus"
兄,xiōng,xiong,X,elder brother,仁兄 (rén xiōng); 从兄 (cóng xiōng); 令兄 (lìng xiōng),General Reference,Top 600,HSK3 Expansion,536.0,642800.0,338.6147221147326,78.41480104335895,225.0,342.0,True,True,True,"3500, 7000, corpus"
背,bèi,bei,B,"to carry on one's back; (fig.) to bear; to shoulder (a burden, blame etc)",刀背 (dāo bèi); 去背 (qù bèi); 后背 (hòu bèi),Actions,Top 600,HSK3 Expansion,537.0,642470.0,338.4408844384758,78.44864513180279,2537.0,4638.0,True,True,True,"3500, 7000, corpus"
