character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
积,jī,ji,J,to amass; to accumulate; to store up; (math.) product (the result of multiplication); (TCM) constipation; indigestion,乘积 (chéng jī); 体积 (tǐ jī); 内积 (nèi jī),Actions,Top 2500,General 3500,1286.0,188812.0,99.46254342241271,92.37839646290674,2257.0,4086.0,True,True,True,"3500, 7000, corpus"
测,cè,ce,C,to survey; to measure; to conjecture,不测 (bù cè); 亲测 (qīn cè); 估测 (gū cè),Actions,Top 2500,General 3500,1287.0,188406.0,99.24867040253315,92.38832132994699,1779.0,3013.0,True,True,True,"3500, 7000, corpus"
阻,zǔ,zu,Z,to hinder; to block; to obstruct,修阻 (xiū zǔ); 力阻 (lì zǔ); 劝阻 (quàn zǔ),Actions,Top 2500,General 3500,1289.0,187918.0,98.99160135400795,92.40813972056769,3291.0,6396.0,True,True,True,"3500, 7000, corpus"
睁,zhēng,zheng,Z,to open (one's eyes),睁开 (zhēng kāi); 睁眼 (zhēng yǎn); 眼睁睁 (yǎn zhēng zhēng),Actions,Top 2500,General 3500,1291.0,186982.0,98.49853449044328,92.42784243011654,2153.0,3860.0,True,True,True,"3500, 7000, corpus"
遗,yí,yi,Y,(bound form) to leave behind,孑遗 (jié yí); 拾遗 (shí yí); 排遗 (pái yí),Actions,Top 2500,General 3500,1293.0,186827.0,98.41688346068628,92.44752612287718,3148.0,5949.0,True,True,True,"3500, 7000, corpus"
瞪,dèng,deng,D,to open (one's eyes) wide; to stare at; to glare at,瞪眼 (dèng yǎn); 瞪羚 (dèng líng); 迷瞪 (mí dèng),Actions,Top 2500,General 3500,1294.0,186802.0,98.40371393975775,92.45736649427116,2164.0,3893.0,True,True,True,"3500, 7000, corpus"
慕,mù,mu,M,to admire,久慕 (jiǔ mù); 仰慕 (yǎng mù); 企慕 (qǐ mù),Actions,Top 2500,General 3500,1295.0,186450.0,98.21828708508384,92.46718832297967,1144.0,1921.0,True,True,True,"3500, 7000, corpus"
皱,zhòu,zhou,Z,to wrinkle; wrinkled; to crease,弄皱 (nòng zhòu); 折皱 (zhé zhòu); 皱折 (zhòu zhé),Actions,Top 2500,General 3500,1296.0,186309.0,98.14401098704684,92.47700272407837,2118.0,3801.0,True,True,True,"3500, 7000, corpus"
博,bó,bo,B,(bound form) abundant; plentiful; extensive; wide; to win; to gain; to play; to gamble; learned; well-read; (bound form) doctoral degree (abbr. for 博士[bo2 shi4]); (bound form) blog (abbr. for 博客[bo2 ke4]),博主 (bó zhǔ); 博友 (bó yǒu); 博取 (bó qǔ),Actions,Top 2500,General 3500,1297.0,186289.0,98.13347537030401,92.48681607161541,397.0,569.0,True,True,True,"3500, 7000, corpus"
猜,cāi,cai,C,to guess,嫌猜 (xián cāi); 无猜 (wú cāi); 猜中 (cāi zhōng),Actions,Top 2500,General 3500,1299.0,185595.0,97.76788946932761,92.50639988672933,1997.0,3484.0,True,True,True,"3500, 7000, corpus"
炼,liàn,lian,L,to refine; to smelt,修炼 (xiū liàn); 冶炼 (yě liàn); 提炼 (tí liàn),Actions,Top 2500,General 3500,1303.0,184752.0,97.32381322361711,92.54537165984192,1912.0,3301.0,True,True,True,"3500, 7000, corpus"
珍,zhēn,zhen,Z,precious thing; treasure; culinary delicacy; rare; valuable; to value highly,奇珍 (qí zhēn); 永珍 (yǒng zhēn); 炼珍 (liàn zhēn),Actions,Top 2500,General 3500,1306.0,183710.0,96.77490759131538,92.57446365835392,2020.0,3543.0,True,True,True,"3500, 7000, corpus"
爬,pá,pa,P,to crawl; to climb; to get up or sit up,攀爬 (pān pá); 爬上 (pá shàng); 爬升 (pá shēng),Actions,Top 2500,General 3500,1310.0,183266.0,96.54101689962442,92.6130986604773,1952.0,3389.0,True,True,True,"3500, 7000, corpus"
炸,zhà,zha,Z,to deep fry; (coll.) to blanch (a vegetable); Taiwan pr. [zha4],气炸 (qì zhà); 油炸 (yóu zhá); 炸两 (zhà liǎng),Actions,Top 2500,General 3500,1312.0,183079.0,96.44250888307892,92.6323917979253,1910.0,3298.0,True,True,True,"3500, 7000, corpus"
怨,yuàn,yuan,Y,to blame; (bound form) resentment; hatred; grudge,仇怨 (chóu yuàn); 哀怨 (āi yuàn); 嗔怨 (chēn yuàn),Actions,Top 2500,General 3500,1318.0,181641.0,95.68499803926905,92.69002478219363,1078.0,1802.0,True,True,True,"3500, 7000, corpus"
迫,pò,po,P,to persecute; to oppress; embarrassed,交迫 (jiāo pò); 切迫 (qiè pò); 危迫 (wēi pò),Actions,Top 2500,General 3500,1321.0,181073.0,95.38578652377251,92.71866685719263,3114.0,5895.0,True,True,True,"3500, 7000, corpus"
革,gé,ge,G,animal hide; leather; to reform; to remove; to expel (from office),变革 (biàn gé); 开革 (kāi gé); 改革 (gǎi gé),Actions,Top 2500,General 3500,1322.0,180934.0,95.3125639874098,92.72819811359138,3355.0,6502.0,True,True,True,"3500, 7000, corpus"
瞧,qiáo,qiao,Q,to look at; to see; to see (a doctor); to visit,小瞧 (xiǎo qiáo); 瞧见 (qiáo jiàn); 瞧不起 (qiáo bù qǐ),Actions,Top 2500,General 3500,1323.0,180832.0,95.25883234202135,92.73772399682558,2163.0,3891.0,True,True,True,"3500, 7000, corpus"
输,shū,shu,S,to lose; to be beaten; (bound form) to transport; (literary) to donate; to contribute; (coll.) to enter (a password),传输 (chuán shū); 双输 (shuāng shū); 服输 (fú shū),Actions,Top 2500,General 3500,1325.0,180207.0,94.92959431880774,92.75673672883396,3080.0,5848.0,True,True,True,"3500, 7000, corpus"
颗,kē,ke,K,"classifier for small spheres, pearls, corn grains, teeth, hearts, satellites etc",颗粒 (kē lì); 颗粒物 (kē lì wù); 分泌颗粒 (fēn mì kē lì),Actions,Top 2500,General 3500,1328.0,179813.0,94.72204266897388,92.78518052352585,3387.0,6572.0,True,True,True,"3500, 7000, corpus"
旅,lǚ,lv,L,trip; travel; to travel; brigade (army),军旅 (jūn lǚ); 农旅 (nóng lǚ); 劲旅 (jìng lǚ),Actions,Top 2500,General 3500,1331.0,179263.0,94.4323132085459,92.81353729402345,1419.0,2336.0,True,True,True,"3500, 7000, corpus"
骗,piàn,pian,P,to cheat; to swindle; to deceive; to get on (a horse etc) by swinging one leg over,受骗 (shòu piàn); 哄骗 (hǒng piàn); 坑骗 (kēng piàn),Actions,Top 2500,General 3500,1334.0,178600.0,94.08305751352091,92.84179624131959,3438.0,6696.0,True,True,True,"3500, 7000, corpus"
绪,xù,xu,X,beginnings; clues; mental state; thread,余绪 (yú xù); 光绪 (guāng xù); 别绪 (bié xù),Actions,Top 2500,General 3500,1338.0,178054.0,93.7954351764415,92.8793540819872,2425.0,4407.0,True,True,True,"3500, 7000, corpus"
拔,bá,ba,B,to pull up; to pull out; to draw out by suction; to select; to pick; to stand out (above level); to surpass; to seize,俊拔 (jùn bá); 劲拔 (jìn bá); 孤拔 (gū bá),Actions,Top 2500,General 3500,1340.0,177503.0,93.50517893517639,92.89806523196631,1235.0,2061.0,True,True,True,"3500, 7000, corpus"
赞,zàn,zan,Z,(bound form) to patronize; to support; to aid; (bound form) to praise; to laud,传赞 (chuán zàn); 参赞 (cān zàn); 夸赞 (kuā zàn),Actions,Top 2500,General 3500,1341.0,177018.0,93.24969022916262,92.90739020098923,3005.0,5671.0,True,True,True,"3500, 7000, corpus"
炮,pào,pao,P,to sauté; to fry; to dry by heating,三炮 (sān pào); 号炮 (hào pào); 嘴炮 (zuǐ pào),Actions,Top 2500,General 3500,1342.0,176432.0,92.94099665859754,92.91668430065509,1909.0,3293.0,True,True,True,"3500, 7000, corpus"
夺,duó,duo,D,to seize; to take away forcibly; to wrest control of; to compete or strive for; to force one's way through; to leave out; to lose,争夺 (zhēng duó); 剥夺 (bō duó); 劫夺 (jié duó),Actions,Top 2500,General 3500,1348.0,175135.0,92.25776191282466,92.97217170657376,724.0,1175.0,True,True,True,"3500, 7000, corpus"
堆,duī,dui,D,to pile up; to heap up; a mass; pile; heap; stack; large amount,一堆 (yī duī); 土堆 (tǔ duī); 堆叠 (duī dié),Actions,Top 2500,General 3500,1350.0,174996.0,92.18453937646194,92.99061282869576,674.0,1091.0,True,True,True,"3500, 7000, corpus"
裂,liè,lie,L,to split; to crack; to break open; to rend,决裂 (jué liè); 分裂 (fēn liè); 割裂 (gē liè),Actions,Top 2500,General 3500,1351.0,174922.0,92.14555759451346,92.99982738445522,2841.0,5356.0,True,True,True,"3500, 7000, corpus"
旋,xuán,xuan,X,to revolve; a loop; a circle,下旋 (xià xuán); 凯旋 (kǎi xuán); 发旋 (fā xuán),Actions,Top 2500,General 3500,1354.0,174074.0,91.69884744461723,93.02734989214103,1420.0,2338.0,True,True,True,"3500, 7000, corpus"
扭,niǔ,niu,N,to turn; to twist; to wring; to sprain; to swing one's hips,别扭 (biè niǔ); 扭亏 (niǔ kuī); 扭伤 (niǔ shāng),Actions,Top 2500,General 3500,1355.0,173801.0,91.55503627607753,93.03650539576864,1190.0,2004.0,True,True,True,"3500, 7000, corpus"
浮,fú,fu,F,to float; superficial; floating; unstable; movable; provisional; temporary; transient; impetuous; hollow; inflated; to exceed; superfluous; excessive; surplus,上浮 (shàng fú); 下浮 (xià fú); 悬浮 (xuán fú),Actions,Top 2500,General 3500,1357.0,173250.0,91.26478003481242,93.05476114371405,1787.0,3034.0,True,True,True,"3500, 7000, corpus"
擦,cā,ca,C,"to rub; to scratch; to wipe; to polish; to apply (lipstick, lotion etc); to brush (past); to shred (a vegetable etc)",刮擦 (guā cā); 挨擦 (āi cā); 揩擦 (kāi cā),Actions,Top 2500,General 3500,1359.0,172541.0,90.8912924212789,93.07296452964424,1376.0,2273.0,True,True,True,"3500, 7000, corpus"
赏,shǎng,shang,S,to bestow (a reward); to give (to an inferior); to hand down; a reward (bestowed by a superior); to appreciate (beauty),受赏 (shòu shǎng); 叹赏 (tàn shǎng); 奖赏 (jiǎng shǎng),Actions,Top 2500,General 3500,1362.0,170954.0,90.0552912327349,93.1000372718513,2998.0,5659.0,True,True,True,"3500, 7000, corpus"
评,píng,ping,P,to discuss; to comment; to criticize; to judge; to choose (by public appraisal),书评 (shū píng); 品评 (pǐn píng); 好评 (hǎo píng),Actions,Top 2500,General 3500,1364.0,170396.0,89.76134752560979,93.11800076178825,2897.0,5478.0,True,True,True,"3500, 7000, corpus"
纵,zòng,zong,Z,vertical; north-south (Taiwan pr. [zong1]); from front to back; longitudinal; lengthwise (Taiwan pr. [zong1]); military unit corresponding to an army corps (Taiwan pr. [zong1]); (bound form) to release (a captive); to indulge; to leap up; (literary) even if,合纵 (hé zòng); 娇纵 (jiāo zòng); 操纵 (cāo zòng),Actions,Top 2500,General 3500,1365.0,170090.0,89.6001525894444,93.1269607770472,2394.0,4357.0,True,True,True,"3500, 7000, corpus"
跃,yuè,yue,Y,to jump; to leap,喜跃 (xǐ yuè); 活跃 (huó yuè); 跃升 (yuè shēng),Actions,Top 2500,General 3500,1369.0,169432.0,89.25353079860513,93.1627111799845,3026.0,5707.0,True,True,True,"3500, 7000, corpus"
隔,gé,ge,G,to separate; to partition; to stand or lie between; at a distance from; after or at an interval of,中隔 (zhōng gé); 分隔 (fēn gé); 区隔 (qū gé),Actions,Top 2500,General 3500,1373.0,169019.0,89.03597031286557,93.19835301339127,3315.0,6436.0,True,True,True,"3500, 7000, corpus"
抵,dǐ,di,D,to press against; to support; to prop up; to resist; to withstand; to be equal to; to match; to balance; to offset; to mortgage; to make up for; to compensate for; to arrive at; to reach; to clap (one's hands) lightly (expressing delight) (Taiwan pr. [zhi3]),备抵 (bèi dǐ); 大抵 (dà dǐ); 安抵 (ān dǐ),Actions,Top 2500,General 3500,1376.0,168424.0,88.72253571476622,93.2250179745523,1220.0,2040.0,True,True,True,"3500, 7000, corpus"
彻,chè,che,C,thorough; penetrating; to pervade; to pass through,侵彻 (qīn chè); 冏彻 (jiǒng chè); 响彻 (xiǎng chè),Actions,Top 2500,General 3500,1378.0,168415.0,88.71779468723194,93.24276195491441,1032.0,1720.0,True,True,True,"3500, 7000, corpus"
轰,hōng,hong,H,explosion; bang; boom; rumble; to attack; to shoo away; to expel,炮轰 (pào hōng); 轰击 (hōng jī); 轰动 (hōng dòng),Actions,Top 2500,General 3500,1380.0,168120.0,88.5623943402751,93.26047806857024,3068.0,5813.0,True,True,True,"3500, 7000, corpus"
编,biān,bian,B,to weave; to plait; to organize; to group; to arrange; to edit; to compile; to write; to compose; to fabricate; to make up,主编 (zhǔ biān); 修编 (xiū biān); 全编 (quán biān),Actions,Top 2500,General 3500,1381.0,167598.0,88.2874147432871,93.26930681004457,2443.0,4445.0,True,True,True,"3500, 7000, corpus"
插,chā,cha,C,to insert; stick in; pierce; to take part in; to interfere; to interpose,内插 (nèi chā); 叶插 (yè chā); 外插 (wài chā),Actions,Top 2500,General 3500,1383.0,167435.0,88.201549466833,93.28695254578057,1326.0,2184.0,True,True,True,"3500, 7000, corpus"
耐,nài,nai,N,(bound form) to bear; to endure; to withstand,忍耐 (rěn nài); 耐久 (nài jiǔ); 耐克 (nài kè),Actions,Top 2500,General 3500,1387.0,165628.0,87.2496564941178,93.32201723810215,2490.0,4555.0,True,True,True,"3500, 7000, corpus"
惧,jù,ju,J,to fear,危惧 (wēi jù); 忧惧 (yōu jù); 怵惧 (chù jù),Actions,Top 2500,General 3500,1388.0,165581.0,87.22489779477215,93.33073972788162,1121.0,1884.0,True,True,True,"3500, 7000, corpus"
辉,huī,hui,H,(bound form) radiance; brilliance; to shine,光辉 (guāng huī); 生辉 (shēng huī); 辉映 (huī yìng),Actions,Top 2500,General 3500,1390.0,165245.0,87.0478994334925,93.34815689341238,3077.0,5838.0,True,True,True,"3500, 7000, corpus"
扶,fú,fu,F,to support with the hand; to help sb up; to support oneself by holding onto something; to help,帮扶 (bāng fú); 扶乩 (fú jī); 扶养 (fú yǎng),Actions,Top 2500,General 3500,1391.0,165206.0,87.02735498084398,93.35685962891047,1195.0,2009.0,True,True,True,"3500, 7000, corpus"
恢,huī,hui,H,to restore; to recover; great,恢复 (huī fù); 恢宏 (huī hóng); 恢恢 (huī huī),Actions,Top 2500,General 3500,1392.0,164984.0,86.9104096349985,93.36555066987397,1088.0,1822.0,True,True,True,"3500, 7000, corpus"
述,shù,shu,S,(bound form) to state; to tell; to narrate; to relate,上述 (shàng shù); 传述 (chuán shù); 供述 (gōng shù),Actions,Top 2500,General 3500,1395.0,164756.0,86.79030360413019,93.3915984019281,3115.0,5898.0,True,True,True,"3500, 7000, corpus"
录,lù,lu,L,to carve wood,侧录 (cè lù); 全录 (quán lù); 分录 (fēn lù),Actions,Top 2500,General 3500,1397.0,164397.0,86.60118928359628,93.40892949147008,1022.0,1702.0,True,True,True,"3500, 7000, corpus"
拖,tuō,tuo,T,to drag; to tow; to trail; to hang down; to mop (the floor); to delay; to drag on,拍拖 (pāi tuō); 拖住 (tuō zhù); 拖债 (tuō zhài),Actions,Top 2500,General 3500,1398.0,163823.0,86.2988170830769,93.41755937317838,1236.0,2062.0,True,True,True,"3500, 7000, corpus"
递,dì,di,D,to hand over; to pass on; to deliver; (bound form) progressively; in the proper order,专递 (zhuān dì); 传递 (chuán dì); 呈递 (chéng dì),Actions,Top 2500,General 3500,1402.0,161919.0,85.29582636915897,93.4518369495731,3128.0,5917.0,True,True,True,"3500, 7000, corpus"
慰,wèi,wei,W,to comfort; to console; to reassure,劝慰 (quàn wèi); 吊慰 (diào wèi); 告慰 (gào wèi),Actions,Top 2500,General 3500,1410.0,160488.0,84.54200299120909,93.51971113277439,1148.0,1928.0,True,True,True,"3500, 7000, corpus"
晕,yūn,yun,Y,confused; dizzy; giddy; to faint; to swoon; to lose consciousness; to pass out,乳晕 (rǔ yùn); 光晕 (guāng yùn); 击晕 (jī yūn),Actions,Top 2500,General 3500,1413.0,160115.0,84.3455137389552,93.54503570009531,1459.0,2399.0,True,True,True,"3500, 7000, corpus"
损,sǔn,sun,S,(bound form) to decrease; to diminish; (bound form) to harm; to damage; (coll.) to ridicule; to deride; (coll.) mean; nasty; sarcastic,亏损 (kuī sǔn); 全损 (quán sǔn); 减损 (jiǎn sǔn),Actions,Top 2500,General 3500,1414.0,160063.0,84.31812113542384,93.55346751220885,1291.0,2132.0,True,True,True,"3500, 7000, corpus"
掩,yǎn,yan,Y,"to cover up; to conceal; to close (a door, book etc); (coll.) to get (one's fingers etc) caught when closing a door or lid; (literary) to launch a surprise attack",掩体 (yǎn tǐ); 掩卷 (yǎn juǎn); 掩埋 (yǎn mái),Actions,Top 2500,General 3500,1417.0,159891.0,84.22751483143546,93.57873776842547,1316.0,2164.0,True,True,True,"3500, 7000, corpus"
贼,zéi,zei,Z,thief; robber; (bound form) traitor; subversive; (bound form) evil; wicked; sly; shifty; devious; (literary) to harm; to injure; (coll.) extremely; insanely; damn (common in NE China and Taiwan),乌贼 (wū zéi); 作贼 (zuò zéi); 反贼 (fǎn zéi),Actions,Top 2500,General 3500,1424.0,158556.0,83.52426241385118,93.63741899388165,2987.0,5641.0,True,True,True,"3500, 7000, corpus"
固,gù,gu,G,hard; strong; solid; sure; assuredly; undoubtedly; of course; indeed; admittedly,保固 (bǎo gù); 凝固 (níng gù); 加固 (jiā gù),Actions,Top 2500,General 3500,1427.0,157594.0,83.0174992485208,93.66239709744599,623.0,983.0,True,True,True,"3500, 7000, corpus"
暖,nuǎn,nuan,N,warm; to warm,供暖 (gōng nuǎn); 保暖 (bǎo nuǎn); 冷暖 (lěng nuǎn),Actions,Top 2500,General 3500,1437.0,155407.0,81.86542955769174,93.74475280192881,1474.0,2424.0,True,True,True,"3500, 7000, corpus"
估,gū,gu,G,to estimate,估产 (gū chǎn); 估价 (gū jià); 估值 (gū zhí),Actions,Top 2500,General 3500,1441.0,154328.0,81.29703303441576,93.77738455695406,134.0,170.0,True,True,True,"3500, 7000, corpus"
坦,tǎn,tan,T,flat; open-hearted; level; smooth,坦承 (tǎn chéng); 坦然 (tǎn rán); 坦率 (tǎn shuài),Actions,Top 2500,General 3500,1442.0,154240.0,81.25067632074729,93.78550962458614,651.0,1029.0,True,True,True,"3500, 7000, corpus"
佩,pèi,pei,P,to respect; to wear (belt etc),佩剑 (pèi jiàn); 佩奇 (pèi qí); 佩带 (pèi dài),Actions,Top 2500,General 3500,1444.0,153498.0,80.85980493958809,93.80169428099224,153.0,200.0,True,True,True,"3500, 7000, corpus"
享,xiǎng,xiang,X,to enjoy; to benefit; to have the use of,享乐 (xiǎng lè); 享受 (xiǎng shòu); 享名 (xiǎng míng),Actions,Top 2500,General 3500,1446.0,152710.0,80.44470163992038,93.81779644351924,82.0,94.0,True,True,True,"3500, 7000, corpus"
吼,hǒu,hou,H,to roar; to howl; to shriek; roar or howl of an animal; bellow of rage,吼叫 (hǒu jiào); 吼声 (hǒu shēng); 嘶吼 (sī hǒu),Actions,Top 2500,General 3500,1447.0,152621.0,80.39781814541475,93.82583622533379,501.0,695.0,True,True,True,"3500, 7000, corpus"
构,gòu,gou,G,to reach by stretching,同构 (tóng gòu); 建构 (jiàn gòu); 异构 (yì gòu),Actions,Top 2500,General 3500,1448.0,152528.0,80.34882752756056,93.83387110808654,1528.0,2509.0,True,True,True,"3500, 7000, corpus"
粉,fěn,fen,F,powder; cosmetic face powder; food prepared from starch; noodles or pasta made from any kind of flour; to turn to powder; (dialect) to whitewash; white; pink; (suffix) fan (abbr. for 粉絲|粉丝[fen3 si1]); to be a fan of,互粉 (hù fěn); 传粉 (chuán fěn); 冬粉 (dōng fěn),Actions,Top 2500,General 3500,1449.0,151878.0,80.00641998341841,93.84187175008488,2353.0,4282.0,True,True,True,"3500, 7000, corpus"
吻,wěn,wen,W,kiss; to kiss; mouth,亲吻 (qīn wěn); 口吻 (kǒu wěn); 吻别 (wěn bié),Actions,Top 2500,General 3500,1451.0,151655.0,79.8889478567358,93.85785949581404,500.0,694.0,True,True,True,"3500, 7000, corpus"
潜,qián,qian,Q,hidden; secret; latent; to hide; to conceal; to submerge; to dive,反潜 (fǎn qián); 沉潜 (chén qián); 浮潜 (fú qián),Actions,Top 2500,General 3500,1452.0,151581.0,79.8499660747873,93.86584449242152,1877.0,3217.0,True,True,True,"3500, 7000, corpus"
